Term    ScopeNote   Use for Use Broader Narrower    Related Reference   Class   Code
"Brochures"	""#9"Handouts (literature)|Information Leaflets|Information Sheets|Leaflets"	""#9"ACQUISITION|CORPORATE STYLE|DISTRIBUTION|DRAFTING|PRODUCTION|RESEARCH|REVIEWING"#9""#9"Advertising|Design"	"RMO Keyword AAA"	"subject descriptor"	""
"BUDGETING"	"The process of planning the use of expected income and expenditure over a specified period."#9"Budgets|Capital Funding|Treasury Balances (budgeting)"	""#9"FINANCIAL MANAGEMENT"#9"Appropriations|Balance Sheets|Capital Works|Cost Benefit Analysis|Economic Appraisal|Economic Forecasting|Estimates|Investments|Loans|Price Determination|Specific Purpose Payments|Supplementations"#9"ACCOUNTING|ALLOCATION"	"RMO Keyword AAA"	"activity descriptor"	""
"Budgets"	""	""#9"BUDGETING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Building (conversion work)"	""	""#9"Alterations"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Building Materials"	""#9""	""#9"ACQUISITION|CONSTRUCTION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Buildings"	""	""#9"PROPERTY MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Bulletins"	""	""#9"Newsletters"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Burglaries"	""	""#9"Thefts"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Burials"	""	""#9"Funerals"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Business Case"	""#9""	""#9"APPLICATION DEVELOPMENT|EVALUATION|PLANNING|POLICY|RESEARCH|REVIEWING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Business Hours"	""#9"Hours of Opening (premises)|Office Hours (hours of opening)"	""#9"SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Business Management"	""	""#9"STRATEGIC MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Business Plan"	"A plan detailing the direction of a business. Includes strengths, weaknesses, strategies,  possibilities, competitors and resources. Tends to be more financially oriented than corporate or strategic plans, although in some organisations the business plan is part of the corporate or strategic plan. "#9""	""#9"IMPLEMENTATION|PLANNING|REPORTING|REVIEWING"#9""#9"Corporate Plan|Performance Indicators|Strategic Plan"	"RMO Keyword AAA"	"subject descriptor"	""
"Business Process Re-Engineering (BPR)"	""#9"BPR"	""#9"IMPLEMENTATION|PLANNING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"By-laws"	"Tip: Add the name of the by-law as a descriptor."#9""	""#9"ADVICE|COMPLIANCE|LEGISLATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Cabinet Matters"	""	""#9"GOVERNMENT RELATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Cabinet Minutes"	""#9""	""#9"COMPLIANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Cabinet Submissions"	""	""#9"SUBMISSIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Cadets/Cadetships (personnel)"	"A person who is supported by the employer to undertake a tertiary education course which is relevant to the organisation's core business. Excludes apprenticeships, scholarships, or traineeships.

Tip: Place bonds on the appropriate personal file."#9""	""#9"EMPLOYMENT CONDITIONS"#9""#9"Apprenticeships|Bonds (agreements)|Traineeships"	"RMO Keyword AAA"	"subject descriptor"	""
"Cafeterias"	""	""#9"Amenities"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Campaigns"	"A series of coordinated activities designed to achieve a social, political or commercial goal. 

Tip: Add the subject descriptor Advertising for advertising campaigns."#9""	""#9"CONTRACTING-OUT|IMPLEMENTATION|MARKETING|PLANNING|POLICY|RECRUITMENT"#9""#9"Advertising"	"RMO Keyword AAA"	"subject descriptor"	""
"Capital Funding"	""	""#9"BUDGETING|Capital Works"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Capital Works"	"The management of large scale high cost construction (buildings, roads, bridges etc.) which usually requires fundraising in the form of loan or investment."#9"Capital Funding"	""#9"BUDGETING|CONSTRUCTION|MAINTENANCE"#9""#9"Appropriations|Investments"	"RMO Keyword AAA"	"subject descriptor"	""
"Car Parking Spaces"	""	""#9"ARRANGEMENTS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Career Advice"	""	""#9"Career Guidance"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Career Development"	""	""#9"STAFF DEVELOPMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Career Guidance"	""#9"Career Advice"	""#9"COUNSELLING|PERFORMANCE MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"CASES"	"This activity descriptor should be used where there a need to keep a number of activities together on one file, for legislative or operational reasons. Case files relate to particular incidents, persons, organisations or clients.

Tip: Where there is a large number of case files in one series the organisation may wish to keep the case files separate from the main filing system and use a more simplistic means of titling than by keywords and descriptors. For example, a large number of Freedom of Information (FOI) files could be kept separate to the main filing system and be arranged by the surname of the applicant.

The CASES activity descriptor, attached to the relevant keyword, may be used if case file numbers are small enough to retain in the main filing system. Add the name of the incident, person, organisation or client, who is the subject of the case, as free text. For example, COMPENSATION - CASES - John Smith."#9""	""#9"COMPENSATION|INFORMATION MANAGEMENT|OCCUPATIONAL HEALTH & SAFETY (OH&S)|PROPERTY MANAGEMENT"#9"Freedom of Information (FOI)|Ministerial Certificates|Visitors"#9"REHABILITATION"	"RMO Keyword AAA"	"activity descriptor"	""
"Cases (legal)"	""	""#9"LITIGATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Cash Books"	""#9""	""#9"ACCOUNTING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Cash Sheets"	""#9""	""#9"TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Casual Employees/Labour"	""	""#9"EMPLOYMENT CONDITIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Catalogues"	"Lists of items which are available for loan, issue, purchase or reference such as furniture, books etc. Also includes Online Public Access Catalogues (OPAC) and card or book catalogues."#9""	""#9"ACQUISITION|CONTROL|DATABASE MANAGEMENT|DISTRIBUTION"#9""#9"Finding Aids"	"RMO Keyword AAA"	"subject descriptor"	""
"Catering"	""#9"Food (services)"	""#9"CELEBRATIONS|CEREMONIES|CONFERENCES|FUNCTIONS (social)"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"CELEBRATIONS"	"The activities associated with arranging and managing festivities to honour a particular event.

See CEREMONIES for formal ceremonial occasions.

See FUNCTIONS (social) for official or formal social occasions.

See ADDRESSES (presentations) for addresses delivered at celebrations."#9""	""#9"COMMUNITY RELATIONS"#9"Acceptances|Bookings|Catering|Gifts|Guest Lists|Honours|Invitations|Presentation Packages"#9"ADDRESSES (presentations)|CEREMONIES|FUNCTIONS (social)"	"RMO Keyword AAA"	"activity descriptor"	""
"Centralised Payroll System"	""#9""	""#9"SALARIES"#9""#9"Salary Adjustment Schedule (SAS)"	"RMO Keyword AAA"	"subject descriptor"	""
"CEREMONIES"	"The activities associated with arranging and managing a formal act performed for a special occasion.

See CELEBRATIONS for less formal festivities to honour a particular event.

See FUNCTIONS (social) for official or formal social occasions.

See ADDRESSES (presentations) for addresses delivered at ceremonies."#9""	""#9"COMMUNITY RELATIONS"#9"Acceptances|Bookings|Catering|Gifts|Guest Lists|Honours|Invitations|Presentation Packages|Prizes|Protocol"#9"ADDRESSES (presentations)|CELEBRATIONS|FUNCTIONS (social)"	"RMO Keyword AAA"	"activity descriptor"	""
"Certification"	""	""#9"COMPLIANCE"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Changes"	""	""#9"Alterations|Amendments|VARIATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Charges (fees)"	""	""#9"Fees"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Charges (legal)"	""	""#9"INFRINGEMENTS|LITIGATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Charts (organisation)"	""	""#9"Organisational Charts"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Check Lists"	""	""#9"INVENTORY"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Cheques"	""#9""	""#9"ACCOUNTING|PAYMENTS|TREASURY MANAGEMENT"#9""#9"Payroll|Receipts"	"RMO Keyword AAA"	"subject descriptor"	""
"Chief Executive Service"	""	""#9"Senior Executive Service (SES)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Childcare"	""#9"Children"	""#9"EMPLOYMENT CONDITIONS"#9""#9"Facilities"	"RMO Keyword AAA"	"subject descriptor"	""
"Children"	""	""#9"Childcare"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Christmas Cards"	"Tip: Christmas Cards may be used for cards sent out by the organisation. Christmas cards received by the organisation should be maintained separate to the filing system."#9""	""#9"GREETINGS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Circulars"	""	""#9"Guidelines"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Citizenship"	"The product of either registration or naturalisation under the Australian Citizenship Act (Commonwealth)."#9"Naturalisation"	""#9"EMPLOYMENT CONDITIONS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"CLAIMS"	"The process of administering and managing payments demanded in accordance with an insurance policy as compensation for injury, death, or denial of rights of a person, or damage to or destruction of property. Includes disputes over rights and ownership, and recompense sought for stolen or lost property.

Tip: CASES may be used if payments and other activities associated with the claim need to be handled on the same file, for legislative or operational reasons."#9"Disputes (legal)|Legal Matters"	""#9"COMPENSATION|INDUSTRIAL RELATIONS|LEGAL SERVICES|OCCUPATIONAL HEALTH & SAFETY (OH&S)"#9"Accident Report Forms|Applications|Demarcation|Discrimination|Freedom of Information (FOI)|Harassment|Legal Representation|Property|Thefts|Visitors"#9"INSURANCE|INTELLECTUAL PROPERTY|LITIGATION|PAYMENTS|TREASURY MANAGEMENT"	"RMO Keyword AAA"	"activity descriptor"	""
"Classification"	"The systematic placement of things into categories. Includes the process of devising and applying a scheme whereby transactional records are categorised in a sytematic and consistent way, to aid the retrieval, creation, maintenance, and disposal of records. Also includes assigning corresponding levels of security for access (to either premises or records) or in determining job levels (or bands) within the organisation."#9"Grading"	""#9"CONTROL|DATA ADMINISTRATION|IMPLEMENTATION|RESTRUCTURING|SECURITY|VARIATIONS"#9""#9"Archives|Functional Analysis|Indexes|Job Design|Job Evaluation|Library Materials|Records"	"RMO Keyword AAA"	"subject descriptor"	""
"Classification (buildings)"	""	""#9"Environmental Heritage"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Cleaning"	""#9""	""#9"CONTRACTING-OUT|MAINTENANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Clearances (security)"	"Security permissions for people entering the premises.

See SECURITY - Classification for records and information security."#9"Security Clearances"	""#9"SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Clippings (news)"	""	""#9"Newscuttings"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Closure"	""#9""	""#9"DISPOSAL"#9""#9"Amenities|Facilities"	"RMO Keyword AAA"	"subject descriptor"	""
"Clubs (personnel)"	""	""#9"SOCIAL CLUBS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Code of Conduct"	"Tip: Place copies of Codes of Conduct signed by staff on the individual's personal file.  PERSONNEL - DISCIPLINE - Offences may be used for breaches of the Code of Conduct.  STRATEGIC MANAGEMENT - POLICY may be used for endorsement of the Code of Conduct as policy."#9""	""#9"IMPLEMENTATION|POLICY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Code of Ethics"	"Tip: PERSONNEL - DISCIPLINE - Offences may be used for breaches of the Code of Ethics.  STRATEGIC MANAGEMENT - POLICY may be used for the endorsement of the Code of Ethics as policy."#9""	""#9"IMPLEMENTATION|POLICY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Codes (standards)"	""	""#9"STANDARDS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Collaborations"	""	""#9"JOINT VENTURES|LIAISON"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Collections (money)"	""	""#9"DONATIONS|Fund Raising"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"COM"	"An acronym for Computer Output Microform. "	""#9"Computer Output Microform (COM)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Commercial Premises"	""	""#9"PROPERTY MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Commissions (fees)"	""	""#9"Fees"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Commissions (of Inquiry)"	""	""#9"INQUIRIES"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Commissions (royalties)"	""	""#9"Royalties (payments)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"COMMITTEES"	"The activities associated with the management of committees and task forces (internal and external, private, local, state, Commonwealth etc.). Includes the committee's establishment, appointment of members, terms of reference, proceedings, minutes, reports, agendas etc. 

See MEETINGS for forums and the meetingS of individuals and groups that are not considered committees.

Tip: This descriptor is used for those committees that are NOT classified under INQUIRIES. "#9"Advisory Committees|Advisory Councils|Co-ordination Committees|Subcommittees|Task Forces"	""#9"COMMUNITY RELATIONS|COMPENSATION|ESTABLISHMENT|FINANCIAL MANAGEMENT|FLEET MANAGEMENT|GOVERNMENT RELATIONS|INDUSTRIAL RELATIONS|INFORMATION MANAGEMENT|LEGAL SERVICES|OCCUPATIONAL HEALTH & SAFETY (OH&S)|PERSONNEL|PROPERTY MANAGEMENT|STAFF DEVELOPMENT|STRATEGIC MANAGEMENT|TECHNOLOGY & TELECOMMUNICATIONS"#9"Access and Equity|Affirmative Action|Agenda|Applications|Appointments|Archives|Attendance|Briefing Papers|Discussion Papers|Equal Employment Opportunity (EEO)|Ethnic Affairs|Library Materials|Minutes|Records|Schedules|Unions|Worker Participation"#9"LIAISON|MEETINGS"	"RMO Keyword AAA"	"activity descriptor"	""
"Commonwealth"	""#9"Australian Government|Federal"	""#9"COMPLIANCE|LEGISLATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Communications"	""	""#9"TECHNOLOGY & TELECOMMUNICATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Communications (lines of)"	""	""#9"ESTABLISHMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Community Awareness"	""	""#9"COMMUNITY RELATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"COMMUNITY RELATIONS"	"The function of establishing rapport with the community and raising and maintaining the organisation's broad public profile. Includes marketing, advertising, media liaison, exhibitions, celebrations, ceremonies, speeches, official representation at functions and participation in community activities. Also includes relationships with professional bodies and industry, the management of customer services, handling reactions to those services, customer consultation and feedback.

Tip: In some functional thesauri, aspects of relationships with clients and professional bodies and societies may be dealt with more specifically. In these circumstances, classify with relevant keywords from the organisation's functional thesaurus."#9"Community Awareness|Public Relations"	""	""#9"ADDRESSES (presentations)|ARRANGEMENTS|CELEBRATIONS|CEREMONIES|COMMITTEES|CONFERENCES|CONTRACTING-OUT|CUSTOMER SERVICE|DONATIONS|ENQUIRIES|EXHIBITIONS|FUNCTIONS (social)|GRANT FUNDING|GREETINGS|IMPLEMENTATION|JOINT VENTURES|LIAISON|MARKETING|MEDIA RELATIONS|MEETINGS|PLANNING|POLICY|PROCEDURES|PUBLIC REACTION|REPORTING|REPRESENTATIVES|RESEARCH|REVIEWING|SUBMISSIONS|SUGGESTIONS|VISITS"#9"GOVERNMENT RELATIONS"	"RMO Keyword AAA"	"KEYWORD"	""
"COMPENSATION"	"The function of providing compensation to personnel and visitors injured while proceeding to or from work, during working hours or on the organisation's premises.  Includes the rehabilitation of injured workers and compensation for damage to property where such damage is claimed as the organisation's responsibility.

See OCCUPATIONAL HEALTH & SAFETY - INSPECTIONS for the inspection of unsafe property.

See PROPERTY MANAGEMENT for alterations to property required to make it safe.

Tip: COMPENSATION - CASES may be used when an individual's compensation case need to be handled on same file, for legislative or operational reasons. Add the name of the individual as free text. If the individual is not an employee of the organisation, add the subject descriptor Visitors, then the name of the individual as free text.

Tip: FINANCIAL MANAGEMENT - REPORTING may be used for reporting to Treasury regarding yearly premium renewals for insurance policies."#9"Worker's Compensation"	""	""#9"ACCIDENTS|ADVICE|AGREEMENTS|APPEALS (decisions)|CASES|CLAIMS|COMMITTEES|COMPLIANCE|INSURANCE|PAYMENTS|POLICY|PROCEDURES|REHABILITATION|REVIEWING"#9"OCCUPATIONAL HEALTH & SAFETY (OH&S)|PERSONNEL"	"RMO Keyword AAA"	"KEYWORD"	""
